id,agent_id,provider,transaction_type,amount,timestamp,area,account_ref,is_anomaly,anomaly_type
9968fff3-36ca-48bf-a1b5-c17cf489f85d,ee804021-2598-4018-a5b1-60af17b62bd7,rocket,cash_out,14371.98,2026-02-22T20:08:23,Dhaka-North,ACC66934,False,
fcb832ae-2aaa-4304-840e-37f646d02bfd,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,transfer,58429.25,2026-04-24T01:56:33,Dhaka-North,ACC73099,False,
5caabb0d-ef5b-445c-a507-824954c83f77,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_in,18460.16,2026-05-21T20:04:09,Dhaka-North,ACC95018,False,
14c5f0b7-3313-43db-8668-4373c0804ed4,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,transfer,63969.79,2026-02-13T05:38:52,Dhaka-North,ACC66611,False,
07051b48-8408-4906-b0f7-0f97edbb8972,b63dcc85-73d6-4313-83f3-e838d97947b1,nagad,cash_out,8473.51,2026-01-20T18:38:55,Rajshahi,ACC63808,False,
73a0e8ef-3405-4c92-9ebd-7e1240bbd0f6,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,recharge,55.21,2026-05-21T23:03:03,Rajshahi,ACC86318,False,
7b654cef-a712-434f-8390-20e89824e7c7,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,rocket,transfer,31980.53,2026-01-11T10:34:40,Dhaka-North,ACC41587,False,
449ce56a-bb9a-40e7-89d5-19ec1647c308,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_in,17893.52,2026-03-11T21:27:04,Dhaka-North,ACC71160,False,
35aa1bdd-a652-4fcc-ac3c-9b3970f186fb,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,cash_out,3164.43,2026-01-22T07:39:27,Chittagong,ACC53650,False,
436788f4-f32b-48ce-a835-0ed73f5f414a,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,nagad,cash_out,24941.6,2026-02-14T09:53:40,Dhaka-North,ACC90551,False,
fe7869a7-c6cc-4c97-bcbf-3d05093a9a4f,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_out,22371.33,2026-06-08T23:10:20,Dhaka-North,ACC44395,False,
75d9f1dd-0ce9-47be-a8a2-0829eb297231,b63dcc85-73d6-4313-83f3-e838d97947b1,nagad,cash_in,28289.01,2026-03-10T10:17:30,Rajshahi,ACC71380,False,
d847e08a-27a3-44c5-92b7-cdd25a206e48,b63dcc85-73d6-4313-83f3-e838d97947b1,nagad,cash_out,5658.94,2026-01-21T04:02:01,Rajshahi,ACC45437,False,
ac23d60d-fe22-41bc-aef4-d1247b92381f,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,cash_in,24995.53,2026-04-14T16:28:03,Dhaka-South,ACC95026,False,
8e0f7719-ead8-4cd9-9bd8-e8a70b44f545,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,cash_in,12427.22,2026-05-10T04:00:58,Dhaka-North,ACC41167,False,
2f5a10d5-850c-4122-936a-b7bf13bbcdc6,10a131ee-52c9-4d4b-bbde-0f731290f9e4,rocket,cash_out,11443.9,2026-03-14T09:44:36,Dhaka-South,ACC12313,False,
da88c315-6372-463d-afcc-9a4725ab6d0f,47158c9d-96e3-45b4-9582-d5efdf3fb660,nagad,cash_out,7605.16,2026-04-27T01:58:17,Rajshahi,ACC73936,False,
6c990be2-4400-43a1-9ff8-accb90d34dec,ee804021-2598-4018-a5b1-60af17b62bd7,rocket,cash_in,15850.99,2026-03-21T09:04:20,Dhaka-North,ACC30366,False,
945f1f00-dc0e-4469-b57b-26ea1222b38f,b63dcc85-73d6-4313-83f3-e838d97947b1,nagad,cash_out,25271.61,2026-01-23T19:51:32,Rajshahi,ACC63810,False,
7e60ce84-4e8f-4f30-ac91-d9fedc9abb29,10a131ee-52c9-4d4b-bbde-0f731290f9e4,bkash,cash_in,25642.49,2026-05-23T22:17:51,Dhaka-South,ACC93634,False,
6a477c64-0739-4f10-b98d-0be903803c1b,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,nagad,cash_in,18274.64,2026-01-04T13:01:04,Dhaka-North,ACC42980,False,
7545899b-48d7-48f9-b3c3-62ab1a6560e9,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,rocket,recharge,1671.17,2026-03-28T07:55:54,Dhaka-North,ACC22585,False,
0d5e5b40-59a0-4c3a-815d-13b8ffacb9f8,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,rocket,recharge,1560.31,2026-05-10T23:49:15,Dhaka-North,ACC42185,False,
3a99005a-c37e-4b97-b45d-6a3475096e68,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_out,8051.61,2026-05-19T13:49:26,Dhaka-North,ACC54570,False,
3120d245-9d8b-4ad7-be95-fe1b33cc2915,cf623685-bcd0-424f-b2ad-dad395a6a56f,rocket,cash_out,23476.87,2026-04-07T22:58:14,Dhaka-North,ACC58871,False,
9a332305-b7b9-4a74-bfd7-e5b8796fe765,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,bkash,cash_in,5890.71,2026-01-05T22:21:52,Dhaka-North,ACC60895,False,
c214a0c4-a5f3-42a9-a026-b7ccc47bc731,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,cash_in,18550.09,2026-03-09T13:29:34,Chittagong,ACC14094,False,
fa22e47e-9cc0-4f91-8ee3-d44c0a1e3724,cf623685-bcd0-424f-b2ad-dad395a6a56f,bkash,cash_out,23508.92,2026-01-07T20:21:03,Dhaka-North,ACC70294,False,
000887e1-3508-42ec-8267-474f9108542b,47158c9d-96e3-45b4-9582-d5efdf3fb660,rocket,cash_in,14768.66,2026-01-07T11:51:29,Rajshahi,ACC66685,False,
c6b85c50-8351-4d9b-992f-d868f7623f20,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,recharge,661.94,2026-03-02T16:49:35,Rajshahi,ACC22827,False,
2da0553d-b3cf-4101-a17d-afb1af84b60b,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,rocket,cash_in,83944.6,2026-05-26T11:48:35,Dhaka-North,ACC85799,False,
80bd9ec6-59c3-44fb-b0f5-9cff47891487,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,cash_out,23091.33,2026-06-03T16:28:34,Dhaka-North,ACC65603,False,
6b747d04-c46b-4f97-8d92-8aa70ae479a4,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,cash_out,24955.54,2026-03-10T12:49:20,Dhaka-South,ACC66156,False,
aebc81ce-61c1-4548-a8b2-4c5163e6a18f,09738250-bac5-4fa3-b4f9-026715cfb638,bkash,cash_out,19910.03,2026-05-11T20:10:01,Dhaka-South,ACC79099,False,
1164c8f5-1f72-48c1-9f95-5778c6d5e577,47158c9d-96e3-45b4-9582-d5efdf3fb660,nagad,cash_in,13742.75,2026-01-12T05:20:04,Rajshahi,ACC27411,False,
82412a12-5320-4aa5-b28c-f8ec6ccc23ad,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,cash_in,8232.5,2026-06-01T06:49:28,Rajshahi,ACC38001,False,
0bdd1e9d-6967-48d6-891e-daa1a213e18b,522a74ea-ac50-4e50-be1d-cb2790f06579,nagad,transfer,10095.57,2026-05-27T06:32:47,Dhaka-North,ACC10957,False,
36ce224d-8793-4a61-9d32-1ea730c2b00c,edbeadd3-be59-4797-927c-af6f1743a05e,nagad,cash_in,14149.25,2026-04-28T04:59:04,Chittagong,ACC50617,False,
f8d2b9e8-6cea-4c76-b0d9-2c8a2257e07b,10a131ee-52c9-4d4b-bbde-0f731290f9e4,nagad,cash_out,5745.1,2026-04-30T07:42:52,Dhaka-South,ACC63108,False,
4971d7b8-2bdf-4ca5-b353-54f56c19b810,522a74ea-ac50-4e50-be1d-cb2790f06579,nagad,cash_out,23668.82,2026-05-30T21:16:20,Dhaka-North,ACC64269,False,
3633b6c2-9cde-4ae2-b653-d1b0c666d5d4,09738250-bac5-4fa3-b4f9-026715cfb638,bkash,recharge,1383.61,2026-02-22T01:06:39,Dhaka-South,ACC12929,False,
73c6d550-9395-4c97-88a7-6025d43c5467,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,transfer,33544.25,2026-06-23T01:46:48,Dhaka-North,ACC97057,False,
bfbc4534-d323-4cfb-a530-49bbffee2a32,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_out,26174.67,2026-02-14T08:04:56,Dhaka-North,ACC92429,False,
27509dd5-ae20-4a8a-902f-4cc392e87506,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,nagad,cash_out,12748.86,2026-01-30T18:44:42,Dhaka-North,ACC13301,False,
19862c79-23d8-4e94-ab77-037b3f7b7c2b,b63dcc85-73d6-4313-83f3-e838d97947b1,bkash,recharge,525.04,2026-03-08T13:07:18,Rajshahi,ACC97738,False,
fe537386-5c45-482a-8094-017832da4aba,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,bkash,transfer,40584.02,2026-04-02T10:26:20,Dhaka-North,ACC44657,False,
6c45101e-a7e8-444d-bed9-486baa544a9f,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,transfer,38297.57,2026-06-17T18:27:15,Chittagong,ACC61162,False,
9ccc6b65-e87b-4fc7-a175-948a234d6436,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,rocket,cash_in,5151.15,2026-06-07T08:01:43,Dhaka-North,ACC26832,False,
a9f2aa52-d3ff-4748-8763-149f147a053d,522a74ea-ac50-4e50-be1d-cb2790f06579,bkash,cash_in,25738.32,2026-05-02T16:16:29,Dhaka-North,ACC52240,False,
e9b6e994-d595-432d-992a-0eb8b987ed4d,10a131ee-52c9-4d4b-bbde-0f731290f9e4,nagad,cash_in,17650.31,2026-01-22T00:16:25,Dhaka-South,ACC94136,False,
2cf187f8-48fd-4821-a76f-2676387eadfe,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,transfer,42223.64,2026-01-29T11:53:21,Rajshahi,ACC91093,False,
c1f539f8-7021-4e28-8bee-7df101e722c0,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,nagad,recharge,671.02,2026-05-28T08:10:00,Dhaka-North,ACC44616,False,
8c460cc6-f37e-42c7-965f-39fa87a84a4f,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,nagad,recharge,609.44,2026-05-16T22:32:46,Dhaka-North,ACC59123,False,
29e316ba-689e-4c39-8b2b-608709a29e8d,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,cash_in,3459.39,2026-01-15T20:06:02,Dhaka-North,ACC22786,False,
2b88d045-b064-4eec-98c3-8d6a94e4ac6b,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,transfer,34966.01,2026-06-25T18:00:09,Rajshahi,ACC21184,False,
1fb60db4-2e8f-4a07-b9d4-9f2240b27a85,522a74ea-ac50-4e50-be1d-cb2790f06579,nagad,recharge,1360.92,2026-02-06T10:11:14,Dhaka-North,ACC12397,False,
53469866-1da4-4a40-be74-cbae0c681d87,ee804021-2598-4018-a5b1-60af17b62bd7,bkash,cash_in,32241.01,2026-04-18T07:22:52,Dhaka-North,ACC94340,False,
d5fc8366-9156-4752-83d6-36864ec0ada8,b63dcc85-73d6-4313-83f3-e838d97947b1,bkash,cash_out,11169.52,2026-02-12T00:26:24,Rajshahi,ACC66208,False,
b63fd89c-b6c5-4a9b-8a57-d03af8d1ca45,b63dcc85-73d6-4313-83f3-e838d97947b1,nagad,transfer,39040.42,2026-04-15T06:52:15,Rajshahi,ACC46629,False,
ab3efaa1-c682-4e95-90ec-ed5f6fac8571,09738250-bac5-4fa3-b4f9-026715cfb638,bkash,cash_in,4210.46,2026-05-11T05:58:17,Dhaka-South,ACC13657,False,
d0a7c206-ca3f-488b-a63c-eb0d22cd8b35,edbeadd3-be59-4797-927c-af6f1743a05e,nagad,cash_out,5038.32,2026-02-17T08:19:50,Chittagong,ACC52420,False,
6774c16f-45d2-496e-bd2f-8bde3ae5fb6b,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,transfer,9636.91,2026-01-22T14:39:31,Dhaka-North,ACC32149,False,
5a01e00a-6b88-452b-9ad3-423e078fc719,b63dcc85-73d6-4313-83f3-e838d97947b1,bkash,recharge,560.83,2026-01-03T05:12:40,Rajshahi,ACC76605,False,
e89ddfaf-237a-4884-af2b-b64ef8b06c24,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,recharge,1820.48,2026-04-02T00:21:36,Dhaka-South,ACC16056,False,
836ff5a8-a5a9-44ab-a02f-6be5ff4617b8,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,recharge,1750.81,2026-05-09T10:20:54,Rajshahi,ACC67080,False,
ebad8201-438e-4c6c-b433-22dd39122aad,edbeadd3-be59-4797-927c-af6f1743a05e,rocket,cash_in,11441.05,2026-04-01T07:12:24,Chittagong,ACC89128,False,
f2bae096-217f-4109-a121-3c83943c205c,ee804021-2598-4018-a5b1-60af17b62bd7,bkash,cash_out,15757.6,2026-05-08T00:49:10,Dhaka-North,ACC18608,False,
5e3a73e0-07ec-437f-9d6a-8ccc1637d30c,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,bkash,recharge,337.2,2026-04-07T21:27:03,Dhaka-North,ACC46954,False,
e20df421-ead8-4821-a3ac-9dc7e3a9afa6,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,transfer,28265.25,2026-03-18T15:40:37,Rajshahi,ACC96084,False,
4d1abb9d-6c57-4fc1-92ed-f1b6513644b8,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_out,14400.14,2026-06-08T01:09:12,Dhaka-North,ACC15861,False,
0e7217fd-b743-40d6-bf31-0d67711d34b2,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,cash_in,11780.23,2026-06-14T01:45:19,Dhaka-North,ACC53058,False,
0af34cad-d473-4772-a66c-4e058db15ce5,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,nagad,cash_out,7532.91,2026-04-01T17:37:39,Dhaka-North,ACC87178,False,
b411fee3-adf4-48bb-a2ae-80c325b7b72c,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,cash_out,17976.31,2026-03-04T16:49:44,Rajshahi,ACC99743,False,
57c31b67-de1f-459a-bb07-6a03d33f3ddb,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,cash_out,19637.22,2026-03-17T03:06:06,Dhaka-North,ACC42790,False,
5db9e28e-a7ab-4419-92a1-9e4fbe3dcd06,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,recharge,1433.83,2026-05-20T16:15:55,Rajshahi,ACC73772,False,
10f642d5-1fce-4c8a-8e42-ad3b9b89d421,cf623685-bcd0-424f-b2ad-dad395a6a56f,bkash,cash_in,31807.95,2026-03-07T07:14:21,Dhaka-North,ACC25006,False,
06155bec-9935-465f-bfe8-85af571f2fca,47158c9d-96e3-45b4-9582-d5efdf3fb660,nagad,cash_out,18008.32,2026-01-24T23:00:20,Rajshahi,ACC58989,False,
cecc3a7d-8a6e-47b1-9f46-dac7263df218,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,cash_in,29805.41,2026-03-19T02:38:53,Rajshahi,ACC28638,False,
312344ff-7974-43ff-a48a-b1ce23721aae,47158c9d-96e3-45b4-9582-d5efdf3fb660,nagad,cash_out,15096.97,2026-01-03T02:12:48,Rajshahi,ACC32957,False,
5d093b8a-8c8c-48b4-b313-fe9a42d34ff5,edbeadd3-be59-4797-927c-af6f1743a05e,nagad,recharge,1216.8,2026-01-14T00:10:16,Chittagong,ACC93573,False,
d45f2b3c-cd6b-4e3f-a3eb-d33a17a0cf9b,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,rocket,cash_in,13467.55,2026-06-19T20:04:03,Dhaka-North,ACC32527,False,
aac2a1d1-a777-4110-8f24-bdfc404c5210,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,bkash,cash_in,12818.62,2026-01-22T22:59:54,Dhaka-North,ACC13287,False,
e4095e25-10f6-4b72-bb6e-05aa7eb96157,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,cash_out,25788.64,2026-03-13T05:35:27,Rajshahi,ACC77423,False,
95ffa6bc-f37d-4abd-918a-e40b59f2edc9,cf623685-bcd0-424f-b2ad-dad395a6a56f,bkash,transfer,11979.3,2026-04-28T04:26:24,Dhaka-North,ACC58241,False,
2cde672f-d1f0-429f-b265-8367f96686e0,b63dcc85-73d6-4313-83f3-e838d97947b1,bkash,transfer,15253.1,2026-06-10T16:41:27,Rajshahi,ACC99449,False,
22ba8f7c-5c60-40cd-afd3-a0442c43a080,47158c9d-96e3-45b4-9582-d5efdf3fb660,rocket,cash_in,14287.28,2026-03-21T06:35:59,Rajshahi,ACC41367,False,
6714dcd0-9b43-454c-864f-63b71b0325ee,ee804021-2598-4018-a5b1-60af17b62bd7,bkash,cash_out,29854.6,2026-03-07T15:31:45,Dhaka-North,ACC59464,False,
484fe6fc-e307-477d-9e84-6fd4e5d47af0,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,transfer,17585.48,2026-05-18T02:17:03,Rajshahi,ACC13407,False,
b3d761f2-6585-4eb8-89b2-ac753d18beec,10a131ee-52c9-4d4b-bbde-0f731290f9e4,rocket,cash_in,35410.59,2026-01-10T03:25:53,Dhaka-South,ACC21590,False,
99cddebe-b1b1-466b-b5b5-152a923683e1,10a131ee-52c9-4d4b-bbde-0f731290f9e4,rocket,cash_in,22394.36,2026-01-17T20:25:36,Dhaka-South,ACC58187,False,
1302fce6-7e1e-4e0c-b5a9-73f057b8de91,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,cash_out,18459.88,2026-04-04T15:10:23,Rajshahi,ACC11564,False,
431bfb16-36f4-4f30-bad4-eeb5d32509f9,522a74ea-ac50-4e50-be1d-cb2790f06579,nagad,transfer,30343.45,2026-06-17T10:42:56,Dhaka-North,ACC23102,False,
2dc4191a-f64d-407d-bc72-671bca85b749,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,cash_in,27349.29,2026-04-05T08:36:33,Dhaka-South,ACC35198,False,
a8e8010a-eeb2-48f5-a196-4c1c76e50e72,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_out,29507.54,2026-03-29T18:00:44,Dhaka-North,ACC85121,False,
8f777029-bb61-40da-bf0c-0f5df80488ae,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_in,36398.97,2026-06-26T17:15:43,Dhaka-North,ACC60067,False,
2797b4d6-3260-4e3e-a4be-af8ba0050389,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_in,7750.43,2026-03-18T03:35:59,Dhaka-North,ACC40390,False,
9d67a821-9f46-4a27-b120-a197b2cc5380,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,cash_in,13556.9,2026-02-16T10:08:12,Rajshahi,ACC83218,False,
13a94323-fdaf-43e4-b15d-15cdcabf07ed,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,transfer,38316.22,2026-03-30T01:40:31,Dhaka-North,ACC62915,False,
bea36a29-5810-49a7-ba2b-540671599855,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,transfer,85913.16,2026-03-26T13:57:53,Dhaka-South,ACC11230,False,
22bd1879-a44b-42e1-8e71-919f8f7b2b79,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,nagad,cash_in,28263.92,2026-03-05T00:44:00,Dhaka-North,ACC95990,False,
8f631442-b812-4bfd-8b07-f3a9125809c5,47158c9d-96e3-45b4-9582-d5efdf3fb660,rocket,cash_out,16740.58,2026-05-04T07:25:07,Rajshahi,ACC40563,False,
bb672047-5ea7-45dd-9286-e8449c898202,edbeadd3-be59-4797-927c-af6f1743a05e,rocket,transfer,12198.54,2026-05-28T15:16:28,Chittagong,ACC39838,False,
4574cb7a-0ac8-44d4-83d8-f7986c39221e,522a74ea-ac50-4e50-be1d-cb2790f06579,bkash,cash_in,12721.93,2026-06-03T15:28:10,Dhaka-North,ACC69138,False,
6780b055-785c-46b3-a453-481f4086f1aa,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,transfer,64648.96,2026-02-21T06:27:21,Dhaka-North,ACC54601,False,
737f8c13-076e-4764-bf61-04cfc9fd9f07,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,cash_in,26927.77,2026-02-24T13:07:03,Chittagong,ACC15660,False,
d0d7b0bb-1896-4332-aac8-a96325609aad,47158c9d-96e3-45b4-9582-d5efdf3fb660,nagad,cash_out,23609.96,2026-03-27T04:54:19,Rajshahi,ACC38471,False,
d830fae7-48ee-4cf7-9af8-a6ceb0514552,edbeadd3-be59-4797-927c-af6f1743a05e,rocket,cash_in,15253.03,2026-03-08T21:11:58,Chittagong,ACC54683,False,
160e7b15-540b-4a70-ba16-6ac33c4f7cfd,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_out,14899.35,2026-03-30T08:31:10,Dhaka-North,ACC86503,False,
0240e098-f42f-4690-9cbd-1e3675760d58,ee804021-2598-4018-a5b1-60af17b62bd7,rocket,cash_out,26114.9,2026-02-28T00:57:21,Dhaka-North,ACC64205,False,
4fceced1-766f-4ca1-8e1b-8d8f00795cdb,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,cash_in,37193.29,2026-04-05T00:08:52,Chittagong,ACC85514,False,
77c17e8b-cee2-417e-a578-7409625ed7bc,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,cash_in,14286.1,2026-03-29T07:10:16,Dhaka-South,ACC98291,False,
d6c0367f-3c90-4d0e-87da-4c0b405a1b04,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,cash_in,20084.66,2026-01-30T02:23:20,Dhaka-North,ACC69757,False,
66a44d07-dbe4-4a2e-93f4-1e295aff1718,10a131ee-52c9-4d4b-bbde-0f731290f9e4,bkash,cash_out,5331.2,2026-04-22T23:13:17,Dhaka-South,ACC76441,False,
1c53ee0a-94ac-4401-a1b1-334a99fcb03f,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,recharge,98.22,2026-05-13T02:25:44,Dhaka-North,ACC36636,False,
bcb70168-379c-42d9-8476-d5d2b10b7bb9,47158c9d-96e3-45b4-9582-d5efdf3fb660,bkash,cash_out,31096.38,2026-02-20T01:32:00,Rajshahi,ACC59836,False,
e3e7754b-e238-4c2d-8425-3c8366567b45,b63dcc85-73d6-4313-83f3-e838d97947b1,nagad,cash_out,27413.09,2026-01-03T05:09:50,Rajshahi,ACC59670,False,
4882cd42-508d-43b9-8916-d4200a8aa14e,47158c9d-96e3-45b4-9582-d5efdf3fb660,rocket,cash_out,21651.0,2026-06-29T01:37:07,Rajshahi,ACC95190,False,
cffc74c0-edfc-47f4-858b-f086e90a47de,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,bkash,cash_in,27958.34,2026-01-26T16:10:29,Dhaka-North,ACC81809,False,
1874f716-cdea-41c9-b750-902047ba463c,09738250-bac5-4fa3-b4f9-026715cfb638,bkash,cash_out,11127.2,2026-06-17T10:37:09,Dhaka-South,ACC67764,False,
ea65990c-fce7-422a-afdc-4bd70baa6bc9,09738250-bac5-4fa3-b4f9-026715cfb638,nagad,cash_out,1117.92,2026-04-01T22:50:36,Dhaka-South,ACC95754,False,
6249257f-c9a7-4c20-9490-dcd86cc09aae,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,cash_out,10216.07,2026-06-10T06:42:37,Dhaka-North,ACC59315,False,
ece78e03-f2c9-4a64-8406-4f196cf01b0d,522a74ea-ac50-4e50-be1d-cb2790f06579,nagad,cash_out,21995.61,2026-02-05T16:16:45,Dhaka-North,ACC68201,False,
159ae32d-8792-432c-862b-117f43c4df53,edbeadd3-be59-4797-927c-af6f1743a05e,rocket,transfer,61547.78,2026-01-11T17:07:48,Chittagong,ACC41242,False,
20f4d6bc-f97c-4444-a7e5-9212bbd00512,ee804021-2598-4018-a5b1-60af17b62bd7,bkash,cash_in,16509.22,2026-04-26T22:33:58,Dhaka-North,ACC34567,False,
d247a3a3-ea4f-426c-8b4b-f7a4f917cfe8,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_out,16363.64,2026-06-24T22:59:35,Dhaka-North,ACC32010,False,
c4d33cf7-ac80-46ed-bb1d-56235a17fd87,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_in,26774.08,2026-02-07T09:32:43,Dhaka-North,ACC41700,False,
1770e324-c723-4d27-9e6d-40d4bc7af6f0,cf623685-bcd0-424f-b2ad-dad395a6a56f,bkash,cash_in,36252.32,2026-04-25T10:44:26,Dhaka-North,ACC43060,False,
d8b2aa47-ce6c-4aad-81b3-87a399c1d858,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,nagad,cash_in,24468.98,2026-03-19T21:25:38,Dhaka-North,ACC13608,False,
ca5f2c4e-d1cd-4735-a55f-80bc44aa666b,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,rocket,recharge,1859.07,2026-02-20T05:07:00,Dhaka-North,ACC99135,False,
c8b3663e-fe18-428c-86f0-e7cf628fb7d0,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_out,4354.76,2026-05-08T01:33:56,Dhaka-North,ACC54698,False,
31307e17-6434-45d6-b57e-3a7f2fced49a,09738250-bac5-4fa3-b4f9-026715cfb638,rocket,transfer,39037.14,2026-03-04T17:50:32,Dhaka-South,ACC88484,False,
728d4209-1f4a-4162-9633-2fc3f7f53e96,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,bkash,cash_in,9652.13,2026-03-08T17:27:10,Dhaka-North,ACC16364,False,
9b3a58b4-9da6-424b-8a53-d865ee4d6f18,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,transfer,16982.57,2026-02-21T10:31:42,Dhaka-North,ACC82834,False,
7ecb63e9-9e6b-4a02-9b92-cccc523b36b4,ee804021-2598-4018-a5b1-60af17b62bd7,nagad,cash_out,71047.01,2026-06-01T10:28:07,Dhaka-North,ACC42166,False,
25f1b444-d93c-4a78-894e-a3b84d4968bc,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,recharge,1974.98,2026-05-03T16:10:25,Chittagong,ACC78194,False,
da17b951-3c81-4c21-89a9-e6b4527c6d30,cf623685-bcd0-424f-b2ad-dad395a6a56f,nagad,cash_in,28899.95,2026-03-09T23:24:46,Dhaka-North,ACC28765,False,
e588b7d0-1136-4573-b607-08bfe512d0ec,b63dcc85-73d6-4313-83f3-e838d97947b1,bkash,cash_in,16151.04,2026-03-28T05:29:57,Rajshahi,ACC49673,False,
22a85186-7971-43a5-b262-e39bb039ef9f,10a131ee-52c9-4d4b-bbde-0f731290f9e4,nagad,cash_in,14494.2,2026-01-06T19:10:27,Dhaka-South,ACC65610,False,
61773262-34cb-4359-8583-203ab7a1b53f,b63dcc85-73d6-4313-83f3-e838d97947b1,rocket,cash_out,17750.82,2026-03-28T17:26:50,Rajshahi,ACC13593,False,
a4c11b1a-aee4-4210-b0b8-bf55f11d0fdf,10a131ee-52c9-4d4b-bbde-0f731290f9e4,bkash,cash_in,37100.01,2026-04-25T14:01:36,Dhaka-South,ACC32122,False,
6ec9ad79-63ea-4c0a-b5d1-53102520c33b,edbeadd3-be59-4797-927c-af6f1743a05e,bkash,transfer,31572.48,2026-06-28T01:46:39,Chittagong,ACC22193,False,
445aca56-8c34-4d5e-97f4-ef43d119c5c4,47158c9d-96e3-45b4-9582-d5efdf3fb660,rocket,recharge,1082.25,2026-04-19T18:38:25,Rajshahi,ACC64356,False,
b4b9aa04-fbd1-40e7-b895-13e97a489fe4,522a74ea-ac50-4e50-be1d-cb2790f06579,rocket,transfer,9126.09,2026-05-09T12:21:57,Dhaka-North,ACC71862,False,
